id_cas,batch,probability_0,probability_1
A71,1,0.23981701805169273,0.7601829819483074
A71,2,0.21912140697716803,0.7808785930228319
A72,1,0.1545976891012054,0.8454023108987947
A72,2,0.4580431548897972,0.5419568451102029
A7,1,0.18395296788780763,0.8160470321121923
A8,1,0.31564329993218426,0.6843567000678158
A9,1,0.22553774453757494,0.7744622554624249
A9,2,0.6050239305535778,0.39497606944642205
B10,1,0.7254184306189165,0.2745815693810834
B10,2,0.7783819098471255,0.22161809015287448
B10,3,0.8120080617154471,0.18799193828455285
B11,1,0.8534995247600279,0.14650047523997212
B11,2,0.9193911826452065,0.08060881735479355
B12,1,0.8372230309542936,0.16277696904570627
B12,2,0.7566819637953932,0.2433180362046067
B12,3,0.885906870494258,0.11409312950574213
B13,1,0.9184597769093703,0.08154022309062975
B13,2,0.8296241512720073,0.17037584872799255
B14,1,0.8705077032240733,0.12949229677592672
B14,2,0.8686525335958057,0.13134746640419412
B14,3,0.9117027063058554,0.08829729369414467
B15,1,0.4813498583331714,0.5186501416668287
B15,2,0.863135604551601,0.13686439544839882
B15,3,0.8233204831919134,0.17667951680808663
B15,4,0.8351851954974266,0.16481480450257344
B16,1,0.8593652808881771,0.14063471911182288
B16,2,0.8690041579444654,0.13099584205553458
B17,1,0.8421427861916578,0.1578572138083422
B17,2,0.4459296306303406,0.5540703693696595
B17,3,0.5990134502286084,0.4009865497713915
B17,4,0.8546376114152865,0.14536238858471343
B17,5,0.8393907368312895,0.1606092631687104
B17,6,0.783350357910518,0.21664964208948206
B18,1,0.7443138911482086,0.25568610885179127
B18,2,0.6740574565414318,0.32594254345856827
B19,1,0.8398077432581644,0.1601922567418356
B19,2,0.8000904472248692,0.19990955277513084
B19,3,0.8603005472720995,0.1396994527279004
B19,4,0.6025234934731324,0.3974765065268675
B1,1,0.8418180658507175,0.15818193414928247
B1,2,0.8710248891789776,0.12897511082102245
B1,3,0.832958543881052,0.167041456118948
B20,1,0.4452095394256208,0.5547904605743791
B20,2,0.9075320745532153,0.09246792544678469
B20,3,0.6727031678550048,0.3272968321449951
B21,1,0.8204075882451631,0.1795924117548369
B21,2,0.7349518075409808,0.26504819245901934
B22,1,0.6960299256140347,0.3039700743859653
B23,1,0.7264494694870632,0.2735505305129369
B23,2,0.7789619499297548,0.22103805007024518
B24,1,0.777508710569722,0.2224912894302781
B24,2,0.7856893842059453,0.2143106157940547
B24,3,0.7957304354746552,0.20426956452534475
B25,1,0.5772175707785357,0.4227824292214642
B26,1,0.7404950931778612,0.25950490682213867
B27,1,0.6752598668055063,0.3247401331944936
B27,2,0.3918969773422557,0.6081030226577445
B28,1,0.5557436824553229,0.4442563175446772
B29,1,0.62480528384493,0.37519471615506994
B29,2,0.7932380936714931,0.2067619063285068
B2,1,0.41331784218164414,0.5866821578183559
B2,2,0.7521441371807621,0.24785586281923777
B2,3,0.49553816503889914,0.504461834961101
B30,1,0.8320896572675781,0.1679103427324219
B30,2,0.7618572755368705,0.23814272446312942
B31,1,0.7188561310592272,0.281143868940773
B31,2,0.4042506580420746,0.5957493419579254
B31,3,0.7508419821136425,0.2491580178863575
B32,1,0.8493823317562793,0.15061766824372072
B32,2,0.869811736833388,0.1301882631666121
B32,3,0.6994254015622752,0.3005745984377249
B33,1,0.910900189028975,0.08909981097102491
B33,2,0.6968718343716523,0.3031281656283478
B33,3,0.8464501357503835,0.15354986424961636
B34,1,0.6622555587783716,0.3377444412216283
B34,2,0.7911676933230117,0.2088323066769882
B35,1,0.7629270442697503,0.23707295573024958
B35,2,0.7406364039539974,0.25936359604600256
B36,1,0.7735769857952934,0.22642301420470656
B36,2,0.4855110351162246,0.5144889648837754
B37,1,0.7860951969960069,0.2139048030039929
B37,2,0.8164703734151172,0.18352962658488287
B38,1,0.8394778178614759,0.160522182138524
B38,2,0.7564874407200542,0.24351255927994564
B38,3,0.8049915428265197,0.1950084571734802
B39,1,0.6823781648674953,0.31762183513250486
B39,2,0.8204719063363791,0.179528093663621
B3,1,0.8617469519478564,0.1382530480521437
B3,2,0.6344136923161411,0.36558630768385897
B3,3,0.8228904227653336,0.1771095772346663
B40,1,0.6943956003765465,0.30560439962345376
B40,2,0.7910327194913522,0.20896728050864768
B40,3,0.7769854949193047,0.2230145050806953
B41,1,0.8683826421473348,0.1316173578526652
B41,2,0.8061059696004499,0.1938940303995502
B41,3,0.6489990722312488,0.35100092776875136
B41,4,0.5385829163933761,0.4614170836066239
B42-2023018413-3542142,1,0.7638337601681391,0.2361662398318608
B42-2023018413-3542142,2,0.787099972196488,0.21290002780351205
B42-2023018413-3542142,3,0.344182979124209,0.6558170208757912
B43,1,0.76295061701867,0.2370493829813299
B43,2,0.7841249709898058,0.2158750290101942
B44,1,0.8275978001282741,0.17240219987172598
B44,2,0.7173668507724491,0.28263314922755073
B44,3,0.7857344053339159,0.21426559466608397
B4,1,0.764075070717289,0.23592492928271105
B4,2,0.8188938803643526,0.18110611963564746
B5,1,0.6822578945560833,0.31774210544391673
B5,2,0.8086136779230574,0.19138632207694248
B6,1,0.8210709466561704,0.17892905334382941
B6,2,0.544044580174988,0.455955419825012
B6,3,0.7958583916866732,0.20414160831332664
B7,1,0.8334549136291572,0.16654508637084267
B7,2,0.7782684817164656,0.22173151828353432
B8,1,0.39119275516040797,0.608807244839592
B8,2,0.778537382782152,0.22146261721784796
B8,3,0.7559069886837245,0.24409301131627537
B9,1,0.8904596413727822,0.10954035862721771
B9,2,0.8675342653955285,0.13246573460447147
C10,1,0.19531179460505693,0.804688205394943
C10,2,0.36410581812402154,0.6358941818759785
C10,3,0.1676900617090153,0.8323099382909847
C10,4,0.1753046063328175,0.8246953936671825
C10,5,0.24926610120733972,0.7507338987926602
C11,1,0.16988449789138887,0.8301155021086112
C11,2,0.23586572992199692,0.7641342700780033
C11,3,0.11915222485171995,0.88084777514828
C12,1,0.13831755399662873,0.8616824460033713
C12,2,0.1829266202242012,0.8170733797757986
C12,3,0.193243548234543,0.8067564517654569
C12,4,0.2832543755362218,0.7167456244637783
C12,5,0.2222088902125775,0.7777911097874225
C13,1,0.19786777822974813,0.8021322217702518
C13,2,0.2404099669973781,0.759590033002622
C13,3,0.3474693767119858,0.6525306232880144
C14,1,0.10540728001109766,0.8945927199889023
C14,2,0.11215970185112123,0.8878402981488785
C14,3,0.20831591888598822,0.7916840811140119
C14,4,0.18270620077565178,0.8172937992243482
C15,1,0.1496202787983242,0.8503797212016758
C15,2,0.18741985683607867,0.8125801431639214
C16,1,0.15622282959767322,0.8437771704023267
C16,2,0.14448108040295168,0.8555189195970481
C17,1,0.15754420354730844,0.8424557964526916
C17,2,0.29704256059400497,0.702957439405995
C17,3,0.2987983151181545,0.7012016848818456
C18,1,0.40055676812676766,0.5994432318732323
C18,2,0.21924781634347087,0.780752183656529
C18,3,0.23340683113625346,0.7665931688637465
C18,4,0.5161851134012274,0.48381488659877264
C19,1,0.13462418428663173,0.8653758157133683
C19,2,0.21380235973665318,0.7861976402633466
C19,3,0.49304371703902183,0.5069562829609782
C1,1,0.23013829032235006,0.7698617096776499
C1,2,0.1868856537630401,0.8131143462369601
C1,3,0.18091285692962644,0.8190871430703736
C1,4,0.17436548415751418,0.8256345158424858
C1,5,0.22820856543203114,0.771791434567969
C20,1,0.10763473178842074,0.8923652682115792
C20,2,0.4945669771525016,0.5054330228474984
C20,3,0.2640607708853128,0.7359392291146872
C21,1,0.20834818934766766,0.7916518106523324
C21,2,0.23093196788446982,0.7690680321155302
C22,1,0.1801881168157492,0.8198118831842508
C22,2,0.15509502026259298,0.8449049797374072
C23,1,0.20806984190729824,0.7919301580927016
C23,2,0.2699751863214694,0.7300248136785303
C24,1,0.1754903889919721,0.8245096110080279
C24,2,0.1227076113878151,0.877292388612185
C25,1,0.3279334987564095,0.6720665012435907
C25,2,0.30078232641678393,0.6992176735832163
C25,3,0.18715942929284146,0.8128405707071586
C26,1,0.15487858691760661,0.8451214130823934
C26,2,0.11969549674929711,0.8803045032507029
C26,3,0.2648172843452393,0.7351827156547607
C27,1,0.08894365877554396,0.9110563412244561
C27,2,0.23608392086097307,0.7639160791390269
C27,3,0.2147440022934016,0.7852559977065984
C28,1,0.22870991083932318,0.7712900891606771
C28,2,0.5019080690822131,0.498091930917787
C29,1,0.21969533344426753,0.7803046665557326
C29,2,0.16124289567423047,0.8387571043257697
C29,3,0.46373166407009203,0.5362683359299081
C29,4,0.13032665879244612,0.8696733412075537
C29,5,0.2615767904731511,0.7384232095268488
C29,6,0.23135940745744052,0.7686405925425593
C2,1,0.13060238766691556,0.8693976123330843
C2,2,0.14188486323301067,0.8581151367669894
C2,3,0.22998051948317952,0.7700194805168205
C30,1,0.08859578936927402,0.9114042106307259
C30,2,0.24695221891466507,0.753047781085335
C30,3,0.1822802700746825,0.8177197299253174
C30,4,0.21145093282747618,0.7885490671725239
C30,5,0.188191802787453,0.8118081972125469
C31,1,0.19382587122713096,0.806174128772869
C31,2,0.19463183614057222,0.8053681638594277
C31,3,0.13489005856901756,0.8651099414309823
C31,4,0.18139491099065272,0.8186050890093474
C32,1,0.5870983089935454,0.4129016910064546
C32,2,0.2688354581097501,0.7311645418902499
C3,1,0.17805648125866413,0.8219435187413359
C3,2,0.26004817794262364,0.7399518220573762
C3,3,0.20986802617283262,0.7901319738271673
C4,1,0.5804548878864749,0.4195451121135252
C4,2,0.1452033795441256,0.8547966204558745
C5,1,0.2547633991141035,0.7452366008858966
C5,2,0.19244256265699908,0.807557437343001
C6,1,0.21112548109533105,0.7888745189046689
C6,2,0.15984006118418212,0.8401599388158177
C7,1,0.5548333834844632,0.44516661651553685
C7,2,0.1539795744488036,0.8460204255511964
C8,1,0.09691322382562097,0.9030867761743789
C8,2,0.1701077181290303,0.8298922818709699
C9,1,0.23554727615423401,0.7644527238457661
C9,2,0.1428353014709152,0.8571646985290848
D10,1,0.7467838195146809,0.25321618048531924
D10,2,0.7568612789982271,0.24313872100177294
D10,3,0.8281675746081139,0.17183242539188615
D11,1,0.831411907477656,0.16858809252234397
D11,2,0.8882852528542869,0.1117147471457129
D11,3,0.8922941623041369,0.10770583769586317
D11,4,0.8135470020437718,0.18645299795622827
D12,1,0.8606620138568547,0.1393379861431453
D12,2,0.8540441511841714,0.14595584881582854
D13,1,0.8367368791071008,0.1632631208928992
D14,1,0.6085700829527678,0.39142991704723223
D14,2,0.8768726737380761,0.12312732626192399
D14,3,0.7659643545186071,0.23403564548139272
D15,1,0.9266668370586575,0.07333316294134244
D15,2,0.8483850317374747,0.1516149682625251
D15,3,0.8614250440845084,0.13857495591549174
D16,1,0.7884795841106558,0.21152041588934423
D17,1,0.8591870712934633,0.14081292870653658
D17,2,0.8245116201361827,0.17548837986381716
D17,3,0.4758989039450727,0.5241010960549274
D17,4,0.9102872408978332,0.08971275910216674
D17,5,0.8356064096724897,0.16439359032751016
D17,6,0.791561068230905,0.20843893176909506
D17,7,0.4823959518829553,0.5176040481170446
D18,1,0.8086953813964989,0.19130461860350106
D18,2,0.6649663782125574,0.33503362178744245
D18,3,0.8514604127713499,0.14853958722865016
D18,4,0.8901438170954705,0.10985618290452934
D18,5,0.9223367273589588,0.07766327264104121
D18,6,0.7493555265772386,0.2506444734227613
D19,1,0.8947885187263185,0.10521148127368139
D19,2,0.81743370456936,0.18256629543063985
D19,3,0.8419412552204997,0.15805874477950024
D1,1,0.8367271895967733,0.16327281040322666
D1,2,0.8099405553932442,0.19005944460675578
D20,1,0.7459542838317459,0.25404571616825417
D20,2,0.8631499920319939,0.1368500079680061
D20,3,0.7645787023177203,0.2354212976822797
D20,4,0.5744465836648893,0.4255534163351108
D21,1,0.725763723351108,0.2742362766488921
D21,2,0.4609321128367918,0.5390678871632083
D22,1,0.8719620429602201,0.12803795703977974
D22,2,0.8884923349053786,0.11150766509462141
D23,1,0.8232532484194601,0.17674675158053976
D23,2,0.8139814157154923,0.1860185842845076
D23,3,0.8401278826002689,0.15987211739973103
D24,1,0.8565372253369677,0.1434627746630323
D24,2,0.7901313584344911,0.20986864156550908
D24,3,0.7250864108898365,0.2749135891101636
D24,4,0.5836526801641475,0.4163473198358525
D24,5,0.8410403258348202,0.15895967416517978
D25,1,0.8042894337616799,0.19571056623832006
D25,2,0.7602078554527039,0.23979214454729633
D25,3,0.838999469553912,0.16100053044608792
D26,1,0.7084787277390702,0.2915212722609299
D26,2,0.5490928165052676,0.45090718349473236
D26,3,0.8042346424894958,0.19576535751050397
D27,1,0.8092685809524909,0.19073141904750912
D27,2,0.5413975953037703,0.4586024046962296
D27,3,0.8527221770529008,0.1472778229470994
D27,4,0.8733980006945878,0.12660199930541227
D27,5,0.9161966230734435,0.08380337692655647
D27,6,0.8722172499227249,0.12778275007727527
D27,7,0.7152607984462747,0.2847392015537254
D28,1,0.8661696192845593,0.1338303807154407
D29,1,0.7928526001301536,0.20714739986984645
D29,2,0.7888512267532964,0.21114877324670356
D29,3,0.8570191674671388,0.14298083253286134
D2,1,0.8425497929685564,0.15745020703144358
D2,2,0.7949078483865588,0.2050921516134412
D2,3,0.7711565886222922,0.2288434113777079
D2,4,0.7826667609694592,0.21733323903054086
D2,5,0.793914387197346,0.20608561280265417
D30,1,0.9027261221529144,0.09727387784708572
D31,1,0.8294396700691183,0.1705603299308817
D31,2,0.8311645127124234,0.16883548728757647
D32,1,0.6308969210639863,0.36910307893601363
D32,2,0.8063558936749169,0.19364410632508325
D32,3,0.7240572571257836,0.27594274287421633
D32,4,0.8632552050697564,0.1367447949302436
D32,5,0.48238730360880877,0.5176126963911912
D33,1,0.7304711896534277,0.2695288103465721
D33,2,0.8035251470730286,0.19647485292697137
D33,3,0.6984272006324551,0.30157279936754483
D33,4,0.8189173374253449,0.18108266257465513
D34,1,0.7762267592983736,0.2237732407016264
D34,2,0.8600887235552837,0.1399112764447164
D35,1,0.8224184509449204,0.17758154905507964
D35,2,0.6812390180998779,0.3187609819001223
D36,1,0.8207279864764645,0.1792720135235355
D36,2,0.7404862723828154,0.2595137276171846
D36,3,0.7591291720224054,0.24087082797759451
D36,4,0.8060007088332567,0.19399929116674325
D37,1,0.7535485290248739,0.246451470975126
D37,2,0.34619356740105806,0.6538064325989421
D38,1,0.8003044305922059,0.1996955694077942
D38,2,0.8032132487364959,0.19678675126350428
D39,1,0.761992002532533,0.23800799746746695
D39,2,0.7026647478801387,0.2973352521198613
D3,1,0.7636102852874967,0.23638971471250328
D3,2,0.6300037333440843,0.3699962666559156
D3,3,0.8239591879952052,0.17604081200479477
D40,1,0.7830514081009816,0.2169485918990183
D40,2,0.5428673396052104,0.4571326603947897
D40,3,0.8006721510056712,0.1993278489943288
D40,4,0.7368408779862047,0.26315912201379527
D41,1,0.800093184428698,0.1999068155713022
D41,2,0.9278136959992425,0.07218630400075747
D41,3,0.8889991021193542,0.1110008978806458
D41,4,0.8824743544337883,0.11752564556621174
D42,1,0.8405641671114626,0.15943583288853716
D42,2,0.8395780771063227,0.1604219228936773
D42,3,0.8480807760428202,0.15191922395717986
D42,4,0.8860505910321692,0.11394940896783089
D43,1,0.8496134957231106,0.1503865042768894
D43,2,0.8298192367364204,0.17018076326357956
D43,3,0.8224483071758631,0.17755169282413683
D44,1,0.6972164152796241,0.30278358472037575
D44,2,0.7900977424019417,0.20990225759805817
D45,1,0.6479221018843964,0.35207789811560347
D45,2,0.8288347323061764,0.17116526769382362
D46,1,0.694388825752963,0.3056111742470369
D46,2,0.7782798422542071,0.22172015774579293
D46,3,0.781084352780346,0.21891564721965406
D46,4,0.5675349862508522,0.43246501374914786
D47,1,0.8483781095389544,0.15162189046104554
D47,2,0.7517576922407281,0.24824230775927184
D47,3,0.8375002999891042,0.16249970001089573
D48,1,0.7563528800903583,0.2436471199096416
D48,2,0.7429938245572236,0.2570061754427763
D48,3,0.5855578078131881,0.4144421921868119
D49,1,0.7082020576838575,0.29179794231614253
D4,1,0.5067429720636388,0.4932570279363611
D4,2,0.819869153538119,0.18013084646188102
D4,3,0.8358690216098422,0.16413097839015778
D50,1,0.791906446538365,0.208093553461635
D50,2,0.888231680945404,0.11176831905459621
D50,3,0.774313665168258,0.22568633483174202
D50,4,0.7637950729050631,0.23620492709493682
D51,1,0.8546674478821644,0.14533255211783552
D51,2,0.8572708923532116,0.1427291076467885
D51,3,0.6972412235607672,0.30275877643923266
D51,4,0.8064315122435776,0.19356848775642255
D52-2023115569-4135657,1,0.7613710743214257,0.2386289256785742
D52-2023115569-4135657,2,0.7231038047221259,0.276896195277874
D53,1,0.8096573282574522,0.19034267174254776
D53,2,0.6367520549223813,0.36324794507761865
D54,1,0.71385204387378,0.2861479561262199
D54,2,0.841873849313026,0.1581261506869739
D55,1,0.862856452240041,0.137143547759959
D56,1,0.7528943353507727,0.24710566464922745
D56,2,0.8408055662820696,0.15919443371793038
D56,3,0.5160712165178718,0.48392878348212826
D56,4,0.5839945908324408,0.4160054091675592
D56,5,0.7908500483794065,0.2091499516205933
D56,6,0.760203770127913,0.23979622987208699
D56,7,0.8624359611427166,0.13756403885728352
D56,8,0.7410353620621865,0.25896463793781344
D57,1,0.8782682377992205,0.12173176220077943
D57,2,0.7091523067858294,0.2908476932141705
D57,3,0.7800787857121472,0.21992121428785283
D57,4,0.797331436032221,0.20266856396777894
D57,5,0.847665592256688,0.15233440774331217
D57,6,0.8736095557907698,0.12639044420923004
D57,7,0.8488289550369846,0.15117104496301542
D58,1,0.5678717382144294,0.4321282617855708
D58,2,0.8536870185483352,0.1463129814516649
D58,3,0.8408779007179151,0.1591220992820848
D58,4,0.8451101726767276,0.15488982732327244
D59,1,0.8520627562410138,0.147937243758986
D59,2,0.9179539704601736,0.08204602953982654
D59,3,0.8696258035458078,0.13037419645419224
D59,4,0.9372487696458104,0.06275123035418952
D59,5,0.8287292486287257,0.17127075137127448
D5,1,0.7223403185798536,0.2776596814201464
D5,2,0.8213478573703202,0.17865214262967985
D5,3,0.7691713894267979,0.2308286105732022
D5,4,0.7841832864236828,0.21581671357631715
D5,5,0.637968669601258,0.36203133039874197
D60,1,0.8219565811541463,0.17804341884585365
D60,2,0.7732513665963964,0.22674863340360368
D60,3,0.7928405641402549,0.20715943585974494
D60,4,0.8361411844562074,0.16385881554379253
D60,5,0.4682885879612569,0.5317114120387432
D6,1,0.9245561612135753,0.07544383878642467
D6,2,0.8981941597507679,0.1018058402492321
D6,3,0.7674484661289209,0.2325515338710791
D6,4,0.8208638288438672,0.1791361711561328
D7-2023341425-5475728,1,0.7873322178110197,0.21266778218898025
D7-2023341425-5475728,2,0.867847007476972,0.13215299252302803
D7-2023341425-5475728,3,0.631682756950462,0.368317243049538
D8-2023337661-5453461,1,0.7930042243551136,0.20699577564488636
D8-2023337661-5453461,2,0.7947449799981291,0.20525502000187074
D9-2023070122-3860303,1,0.7889297494494508,0.21107025055054918
D9-2023070122-3860303,2,0.5016070375989209,0.4983929624010791
D9-2023070122-3860303,3,0.599342940406391,0.400657059593609
